,Fecha_Publicación,Titulo,viewCount,likeCount,dislikeCount,commentCount,Duración_segs,Tags,Descripcion,videoID,Edicion
121,2012-01-01,Las ideas se comparten: Diego Castellon at TEDxRosario,4841,22,2,1,263,"['tedx talks', 'español', 'santa fe', 'intervención', 'creatividad', 'TEDx', 'Rosario', 'rostower', 'share', 'publicidad', 'ted x', 'ideas', 'ted', 'wawanco', 'Argentina', 'culture', 'lifestyle', 'global issues', 'riodelaplata', 'ted talk', 'spanish', 'tedx talk', 'buenosaires', 'tedx', 'performance', 'felicidad', 'ted talks']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Diego nos cuenta que cuando las ideas se comparten, crecen!

Diego es publicitario, sietemesino y escorpión. Hace 23 años que le pagan por ser ""Creativo"". Trabajó en agencias de Buenos Aires, Madrid y Costa Rica. Ganó premios, filmó comerciales, viajó mucho y aprendió a surfear casi a los 40. Es docente de creatividad y estudiante de la vida. Pinta, cocina y sobre todo camina mucho mirando hacia arriba.

Aprendió de grandes maestros como Mario Castellón, Ernesto Savaglio, Ramiro Agulla, Carlos Bacetti, Fernando Fernández, Sebastián Wilhem, Javier Fábregas, Damián Kepel, Daniel Verdino, Sebastián Alfíe, Oscar Cerutti, Marcos Carnevalle, Silvina Colombo, Horacio Dengis, Silvio Panizza, Andrés Castaño, Mariano Leguizamón, George Bray, el pelado Gonzáles, el Choco, Augusto Pugliese, Fabiana Renault, Ezequiel Brayer, Ignacio Porto, Germán Oliva Gerli, el Pele, Mr. Coco, Donatti, Chritian Henrriksen, Leita, Luciano medvetkin y tantas mentes poderosas más. Dice que también comenzó a aprender, pero de verdad, el día que empezó a dar clases.

Ahora vive en Rosario y habiendo recorrido semejante camino hoy sigue pensando que el destino del creativo es extraño, y que todos los destinos lo son. El destino del creativo es cursar el común de las virtudes humanas, las agonías, las luces; sentir intensamente cada instante de su vida y, ser no solo actor, sino espectador de su vida. Y la de los demás...

El creativo tiene una desventaja: el hecho de tener que operar con palabras. Las palabras, se sabe, son una materia deleznable. Las palabras cambian de connotación emocional, de sentido, pero el creativo tiene que resignarse a este manejo... y activar.

Ese es Diego Castellón y como él dice, PURA VIDA PARA TODOS!!!

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",4m8fqqv5fn8,TEDxRosario 2011 - 16/09/11
122,2012-01-02,TEDxRosario - Jorge Mux - Exonario: las palabras que deberían existir,9589,109,4,4,978,"['tedx talks', 'global issues', 'megaloclepcia', 'griego', 'community', 'academia', 'diccionario', 'buenosaires', 'tedx talk', 'santa fe', 'culture', 'ted', 'spanish', 'española', 'tedx', 'etimología', 'formiciar', 'real', 'ted talk', 'TEDx', 'Argentina', 'raíz', 'ted talks', 'español', 'rostower', 'latín', 'origen', 'bahía blanca', 'riodelaplata', 'omnibusalve', 'lifestyle', 'extramalar', 'lenguaje', 'claudir', 'ted x', 'entertainment', 'Rosario']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Jorge nos cuenta qué es exonario y cómo nacen las palabras!

http://www.exonario.blogspot.com

Jorge es profesor de filosofía del lenguaje y escritor. Su vida transcurre en ese difuso límite entre lo académico y lo informal. Mientras por un lado lleva adelante su carrera docente universitaria, escribe papers para enviar a congresos y participa en proyectos de investigación filosófica, por otro lado mantiene blogs en los que despunta el vicio a su pasión por la literatura.

En uno de esos blogs (www.monstruosyberenjenas.blogspot.com) escribe cuentos de ficción. En otro blog (www.queestasbuscando.blogspot.com), junto a un amigo, inventa historias fantásticas a partir de las búsquedas absurdas que la gente hace en Google. En otro (www.exonario.blogspot.com) se dedica a acuñar términos inventados, con sus correspondientes etimologías, definiciones y contextos de uso. Este último blog ya tiene más de mil trescientas palabras.

El blog Exonario cuenta con lectores en buena parte de Hispanoamérica, y ha despertado la curiosidad de ciertos medios (diarios, revistas, programas de televisión) tanto en Argentina (Clarín, Revista Ñ, diario Crítica) como en Colombia, España (Diario El País), Costa Rica y Venezuela. Si bien la tarea de crear palabras y de recrearse con palabras es parte del trabajo de un filósofo (y más aun, de un filósofo del lenguaje), Jorge insiste en que para poder concentrarse en sus blog debe olvidarse de todo lo que aprendió en su vida académica. O de casi todo.

Actualmente, está en proceso de edición el libro ""Exonario"", a través de Editorial Sudamericana.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",Bi8b-0PrcJ0,TEDxRosario 2011 - 16/09/11
123,2012-01-01,TEDxRosario - Hernan Montenegro - El hombre detrás del deportista,22140,113,7,8,1098,"['negociación', 'Sport', 'contratos', 'tedx talk', 'psychology', 'Rosario', 'culture', 'jóvenes', 'global issues', 'TEDx', 'ted', 'sports', 'santa fe', 'buenosaires', 'basketball', 'spanish', 'talento', 'rostower', 'tedx talks', 'education', 'Argentina', 'social change', 'ted talk', 'tedx', 'español', 'ted x', 'profesional', 'bahía blanca', 'ted talks']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Hernan nos cuenta sobre las dificultades de que tiene un joven deportista al comienzo de su carrera profesional... 

Hernán Montenegro es un personaje único y particular; basketbolista de profesión: fue, es y será el hombre que le cambió la cara a este deporte; habiendo sido no sólo el primer jugador argentino en pisar la NBA, sino también un hombre inquieto, curioso, audaz y lo más importante: autodidacta.

Estudió Business Administration en Louisiana State University, dejando la misma para dar paso a su carrera en la NBA. Domina tres idiomas; ha recorrido 72 países y vivido en 16.
En su larga y cambiante vida ha trabajado como CEO de U1st Sports (una de las agencias de representación deportiva más importantes de latinoamérica); inventó un proceso de tiernización para productos cárnicos único en el mundo.
Actuó en televisión; asiduo concurrente a programas de interés general en radio y televisión; comentarista en TyC Sports, Fox Sports, Canal 7, entre otros.
Actualmente conduce el programa Cocó Babel en Radio Mitre y da charlas en todo el país acerca de la importancia del factor humano en la realización de objetivos.

Su vida, como le gusta decir, va de lo 'sublime a lo ridículo'.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",ayiFyz8Rgg4,TEDxRosario 2011 - 16/09/11
124,2012-01-01,TEDxRosario  - Damian y Nestor Delorenzi - La ciencia de la cocina,4233,28,2,1,1392,"['design', 'tedx talk', 'spanish', 'tortilla de papas', 'tedx', 'rostower', 'química', 'ingeniero', 'Argentina', 'tedx talks', 'cheff', 'science', 'ted x', 'molecular', 'Ferran', 'comida', 'Adrià', 'ted', 'riodelaplata', 'ted talks', 'food', 'santa fe', 'lifestyle', 'cocinero', 'TEDx', 'bioquimico', 'español', 'Rosario', 'ted talk', 'buenosaires']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Damian y Nestor nos demuestran que sobre la cocina quda mucho por decir!

Damián comienza su carrera en 2003, finalizado el colegio secundario, cuando ingresa en el Colegio de Cocineros 'Gato Dumas' de Rosario. En 2004 se recibe de Cocinero Profesional.

En busca de experiencia laboral se instala en Buenos Aires, dónde trabaja con Martiniano Molina y otros chefs destacados de Argentina. Se desempeña como Productor Gastronómico en el programa de TV de Canal 13 'Los cocineros en casa'.

A los 22 años es nombrado Chef Ejecutivo de la cadena Kempinski Hotels, trabajando en forma simultánea en Colonia del Sacramento (Uruguay), El Calafate y Buenos Aires.

Desde abril del 2007 se desempeña como Chef Ejecutivo del primer hotel cinco estrellas de la ciudad de Rosario, Ros Tower Hotel Spa & Convention Center. También es  productor y  conductor de su propio programa de cocina al aire libre llamado 'Pasión Por Las Brasas', que se emite por en el cable local.

Fue jurado de concursos gastronómicos a nivel nacional y dictó cursos en diferentes escuelas de cocina.

Junto con un grupo de cocineros de la ciudad creó una fundación llamada 'Rosario Cocina Ideas', cuyo objetivo principal es promover la cocina como cultura, contribuir a su desarrollo y hacerla trascender en las comunidades marginales.

Participa de Proyectos de Investigación en temas relacionados con la Ciencia de los Alimentos en la Facultad de Ciencias Médicas y en la Facultad de Ciencias Bioquímicas de la Universidad Nacional de Rosario.

Su estilo de cocina se encuadra dentro de lo que se conoce como cocina de autor y en ella adhiere a muchos conceptos de la cocina de vanguardia.

En 2010 recibió la mención de Cocinero Distinguido de Rosario, otorgado por el Concejo Municipal de la ciudad; también los premios Joven Valor, otorgado por la Academia Argentina de Gastronomía, y Destacado 2010, del Diario La Capital.

Nestor es Doctor en Bioquímica por la Universidad Nacional de Rosario; en 1999 se recibe de Cocinero Diplomado en Gato Dumas Colegio de Cocineros.

Es Profesor Adjunto en Área Fisicoquímica en la Facultad de Ciencias Bioquímicas y Farmacéuticas (UNR). Docente de Fisicoquímica y Procesos Biotecnológicos. También se desarrolla como Investigador Categoría II (Ministerio de Educación de la República Argentina).

Su especialidad es Fisicoquímica de los Alimentos. Autor de trabajos publicados en revistas científicas de renombre internacional y artículos de divulgación en el tema alimentos. Dirige varios proyectos de investigación en este campo.

Tiene 54 años, está casado y tiene cuatro hijos.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",jWq_sTs8q-o,TEDxRosario 2011 - 16/09/11
125,2012-01-01,"TEDxRosario - Carolina Vardabasso - Un minuto, otra vida",4365,20,0,0,573,"['seguir adelante', 'Argentina', 'damnificado', 'tedx', 'lifestyle', 'moving on', 'psychology', 'TEDx', 'tailandia', 'global issues', 'spanish', 'victima', 'tsunami', 'sobrevivir', 'ted talks', 'thailand', 'buenosaires', 'español', 'ted', 'ted talk', 'tedx talk', 'tedx talks', 'culture', 'rostower', 'Rosario', 'ted x', 'social change']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Carolina nos enseña la diferencia entre ser una victima o un damnificado...

Insiste que todo en la vida es cuestión de actitud.

Renacer y mimetizarse es la forma de ser quien es, ya que cree que es mejor adaptarse a la situación que padecerla. Estudió Diseño de Interior y tiene a cargo una Gerencia Comercial... aunque dice que no lo padece

Disfruta de estar en casa, pantuflas, mate, música o películas. De raíces Tanas... ama las pastas los domingos en familia. Es creyente de que a mas edad la tolerancia disminuye, sin embargo, muchas veces deja que las cosas caigan por su propio peso con el solo objetivo de no confrontar.

Residió en distintos países, lo que la llevó a confiar en su instinto para ubicarme rápidamente sin mapa de por medio, lo que no puede fallar algunas veces, aunque llega siempre a destino.

Considera que ajustar bornes o cambiar un filtro de aire no la hace menos mujer sino que le soluciona muchas cosas.

Da gracias a la vida que le enseñó que todo se puede, a los chinos que le dejaron aprender algo de su filosofía, su cultura y la inigualable habilidad para negociar. Herramientas fundamentales para su vida actual.

Saber  que algún día podrá escribir un libro con su vida la lleva a decir ""pucha que vale la pena estar viva""

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",ghhoV3MlxEg,TEDxRosario 2011 - 16/09/11
126,2012-01-01,TEDxRosario - Franco Fontanarrosa - Experimentación musical con bajo,7638,67,26,7,522,"['Rosario', 'riodelaplata', 'ted x', 'ted talks', 'ted talk', 'santa fe', 'tedx talk', 'Argentina', 'español', 'TEDx', 'experimentacion', 'buenosaires', 'Music', 'rostower', 'spanish', 'bajo', 'Entertainment', 'ted', 'tedx', 'tedx talks', 'performance']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Franco experimenta con su bajo sobre el escenario!

Franco Fontanarrosa tiene 28 años. Es de Rosario pero hace 8 años vive en Buenos Aires.

Desde pequeño mostró curiosidad por las distintas expresiones que pueden proveer el sonido y la imagen. Sobre todo con el resultado que surge de la relación entre la música e imagen en los dibujos animados. A los 11 años comenzó a estudiar bajo eléctrico, instrumento que lo acompaña hasta el día de hoy como su principal arma para manifestarse. Durante los años que siguieron Franco tocó en muchos bares y lugares de Rosario, con muchos músicos de la escena, todo tipo de música.

Hacia sus últimos años en Rosario, formó el grupo ""Fuga de Cerebros"" junto a la pianista Paula Shocròn y el baterista Alexis Perepelycia. Grupo que tuvo cierta repercusión dentro la escena del jazz Rosarino.

Una ves en Buenos Aires, se integró dentro del ámbito de la música improvisada, experimental y de exploración sonora y estructural. Junto a músicos de este ambiente formó diversos grupos como ""Capitanes de la Industria"", ""Resistencia Chaco"", ""Datrebil"", ""Niño Envuelto"", ""Orquesta Ruido Negro"" y ""La Mujer Barbuda"", este último proyecto es liderado por Franco y es él quien compone y dirige el grupo.

Con todos los grupos ha grabado discos, todos por sellos independientes, excepto el segundo y último disco de ""La Mujer Barbuda"" que salió por el sello S-Music este año.

Paralelamente ha trabajado mucho en televisión junto al multifacético Mex Urtizberea, con quien trabajó como músico estable durante varios años en distintos programas televisivos como ""Mañana Vemos"", ""Laboratorios Dormevù"" y ""La Kermex"".

En dichos programas de TV Franco tocó con músicos como Rubén Rada, Rodolfo Medero, Raúl Barbosa, Hugo y Osvaldo Fattoruso, Lenine, entre otros.

Actualmente también presenta junto a Mex la obra de teatro ""Pasión Inútil"".

Su búsqueda mùsical actualmente tiene relación con explorar las estructuras y formas de organizar la música desde un punto de vista mas relacionado con la imagen y los cambios drásticos que puede tener la música incidental. Por ejemplo, estructuras de composiciones aparentemente absurdas, sonidos inesperados y ""fuera de lugar"" que puedan irrumpir en un escenario sonoro y todo tipo de mutaciones del sonido que surjan desde el concepto de abordar la música como un germinador de imágenes.

Franco también da clases de bajo y se dedica a hacer animación ""stop motion"", recurso que quiere vincular con su música.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",vBLeb7mR4ng,TEDxRosario 2011 - 16/09/11
127,2012-01-01,TEDxRosario - Alex Bäcker - Historias del tiempo,6781,31,3,2,1083,"['ted talks', 'biología', 'ted', 'ted x', 'noalascolas', 'ted talk', 'Business', 'buenosaires', 'rostower', 'Science', 'tedx talks', 'qless', 'Argentina', 'espera', 'TEDx', 'Rosario', 'vejez', 'culture', 'colas', 'lifestyle', 'spanish', 'tedx talk', 'español', 'tedx']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.tedxrosario.com.ar

Alex nos cuenta que para vivir mas tiempo hay que esperar menos!

http://www.noalacolas.com

Alex Bäcker es científico, inventor y emprendedor. Científico para observar el mundo, inventor para  pensar mejoras y emprendedor para llevarlas a cabo.

Representó a la Argentina en las Olimpiadas Internacionales de Informática en dos oportunidades. Se graduó en biología y economía en MIT y tiene un MS y Ph.D en Computación y Sistemas Neuronales y Biología en California Institute of Technology, donde fue distinguido por su calidad en liderazgo.

Fundador y CEO de ab|inventio, donde ha desarrollado Qless, Whozat y mynew.TV. Su empresa ha sido distinguida como la más innovadora de USA en los International Business Awards 2010.  Ese mismo año fue premiado en los M&A Advisor Recognition Awards como uno de los '40 menores de 40′, premio a quienes han tenido logros sobresalientes antes de los cuarenta años.

En 2011 fue orador en Tech Week Los Angeles, privilegio compartido con premios nóbel, CEOs de empresas como Cisco y Adobe, y astronautas.

Alex habla español, inglés, alemán y francés. Ha participado en conferencias internacionales en temas relacionados a ciencia y tecnología. Su tiempo libre lo invierte viajando alrededor del mundo (ya conoce 226 ciudades de 43 países), y realizando deportes como kitesurf, windsurf y kayak. Ha compuesto algunas canciones y poesías.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",76Y0tuTl5KM,TEDxRosario 2011 - 16/09/11
128,2010-06-22,TEDxRosario 2010,4668,0,0,2,332,"['TEDxRosario', 'TEDx', 'Rosario', 'CEC', 'Argentina', 'TED', 'tedxbuenosaires', 'tedxBuenos', 'Buenos', 'Aires', '2010', 'Tecnologia', 'Conferencia', 'Educación', 'Bicentenario', 'santa', 'fe', 'realnshort', 'bachrach', 'fernandez', 'gayoso', 'orsini', 'schuschny', 'menta', 'lavista', 'rozitchner', 'seineldin', 'del', 'pino', 'amiel', 'javier yunes', 'julian dominguez', 'ariel goldvarg', 'gabriel bortnik', 'guillermo vidal', 'laura adriani', 'betina piña', 'simon carpman']","Preparativos previos y postales de lo que pasó en el TEDxRosario 2010

The making of and highlights of TEDxRosario 2010

By Real n Short (www.realnshort.com)",FWgz5L1UyTA,Favorites
129,2014-04-26,Xperiencias TEDxRosario 2013,912,2,0,0,172,"['tedx', 'rosario', 'adventures', 'xperiencias', 'tedrosario', 'rosario invisible', 'imae', 'kalbermatter', 'cerveza', 'perfume', 'colussi', 'havre', 'kalber', 'vazquez', 'martin', 'indear', 'ventana al futuro', ""alberto d'andrea"", 'andrei vazhnov', 'experiencias', 'tedxrosario2013', 'lisandro bregant']","Video resumen de todas las Xperiencias realizadas en 2013!

Les acercamos las propuestas más innovadoras de la ciudad -y sus autores- para que ustedes mismos comprueben que hay ideas que se disfrutan y se explican mejor cuando se viven.

Ellos si que la Rompen: Jorge Adue
Genomizate: Martín Vazquez, Guillermo Vidal, Bianca Brun y Maria Soledad Romero
Fragancias de Autor: Marcelo Colussi y Lucas Colussi
Dibujar Es...: Flor Balestra
Crear desde el Movimiento: Lisandro Bregant y Belén Barattiero
Turismo de lo Invisible: Ludmila Bauk, Martina Joison y Clarisa Lucciarini
Proyecto CHINCHIN: Nicolás Vinti , Facundo Navarro, Nicolas Modesto 
Ventana al Futuro: Alberto D'andrea y Andrei Vazhnov

www.TEDxRosario.com.ar",Olmij6CF0yA,Favorites
130,2014-10-14,TEDxRosario 2014 Teaser,337,2,0,0,51,"['monumento', 'nacional', 'bandera', 'himno', 'fuego', 'tedx', 'tedxrosario2014', 'tedxrosario', 'rosario', 'santa fe', 'argentina', 'brainstorming', 'guinness', 'record', 'Idea']",Video de promoción del evento TEDxRosario 2014,BYb7_tEDNwU,Favorites
131,2013-10-10,Adelanto de las Xperiencias TEDxRosario  2013,2670,2,0,0,103,"['tedx', 'tedxrosario', 'adventures', 'xperiencias', 'atreverse', 'animarse', 'indear', 'imae', 'unr', 'fceia', 'materiales', 'genetica', 'genoma', 'guillermo vidal', 'martin vazquez', 'secuenciar', 'ventana al futuro', 'xperiencia', 'experiencias', 'Adventure', 'andrei vazhnov', ""Alberto D'andrea"", 'havre', 'aromas', 'fragancias', 'jorge adue', 'colussi', 'Flor Balestra']","Video completo: https://www.youtube.com/watch?v=Olmij6CF0yA

Presentación de las Xperiencias TEDxRosario en el evento del 9 de octubre de 2013

Los pioneros que se animaron a dirigir las primeras!

Ellos si que la Rompen: Jorge Adue
Genomizate: Martín Vazquez, Guillermo Vidal, Bianca Brun y Maria Soledad Romero
Fragancias de Autor: Marcelo Colussi y Lucas Colussi
Dibujar Es...: Flor Balestra
Crear desde el Movimiento: Lisandro Bregant y Belén Barattiero
Turismo de lo Invisible: Ludmila Bauk, Martina Joison y Clarisa Lucciarini
Proyecto CHINCHIN: Nicolás Vinti , Facundo Navarro, Nicolas Modesto 
Ventana al Futuro: Alberto D'andrea y Andrei Vazhnov",LWpDkp1YAv8,Favorites
132,2012-10-18,Spot TV TEDxRosario 2012,512,4,0,0,22,,"Spot televisivo de TEDxRosario 2012
http://www.TEDxRosario.com.ar
6 de Noviembre - Salon Metropolitano

Locutor: Andres Michkin http://www.locuciones.com.ar/",eC9clS-uQYs,Favorites
133,2010-08-12,Como se nos ocurren las ideas: Estanislao Bachrach at TEDxRosario,574349,4023,185,130,1631,"['ted talk', 'estratégica', 'claridad', 'ideas', 'tedx talks', 'strategic', 'intuition', 'Health', 'creatividad', 'Psychology', 'Science', 'ted x', 'Spanish', 'Rosario', 'tedx talk', 'in', 'ted talks', 'TEDx', 'tedx', 'TEDxRosario', 'inspiración', 'Medicine', 'Lifestyle', 'ted', 'determinación', 'mental', 'intuición', 'Argentina', 'flash']","TEDxRosario Se realiza en la ciudad de Rosario, Argentina www.tedxrosario.com.ar

Inspiración, claridad mental, creatividad, intuición, determinación.

Estanislao es Profesor Full Time, Director de la Licenciatura en Economía Empresarial y Director Académico del Programa de Educación Ejecutiva en Biotecnología, Innovación y Negocios de la Escuela de Negocios de la Universidad Torcuato Di Tella.
Entre 2005 y 2008 fue Faculty de Harvard Medical School. Allí sus estudiantes le otorgaron el Certificate of Distinction in Teaching Biological Sciences 4 años consecutivos y además fue nominado al prestigioso Joseph R. Levenson Memorial Teaching Prize de Harvard.
Su experiencia en educación e investigación en ciencias abarca fundamentalmente la biología molecular, la neurociencia y la genética conjugado con el desarrollo de la innovación en biotecnología principalmente en el área de salud.
Es biólogo de la UBA y PhD de la Universidad de Montpellier, Francia. Tiene, además, un MBA de la Universidad Torcuato Di Tella y HEC Paris donde se especializó en Liderazgo, Innovación y Entrepreneurship.
Dirige el programa ECLA (Entrepreneurship &amp; Competitiveness in Latin America) de la Columbia Business School en New York que reune 17 empresas innovadoras de América Latina.
Es consultor y capacitador de varias empresas privadas y organismos gubernamentales en temas de creatividad, innovación y tecnología.

About TEDx, x = independently organized event 

In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized. (Subject to certain rules and regulations.)",21rwo342nqY,TEDxRosario 2010 - 06/10/10
134,2010-08-12,"TEDxRosario - Claudio Fernandez -  Las 3 P: Pasión, Paciencia y Perseverancia",72162,269,20,20,1894,"['investigación', 'ted talks', 'científico', 'biología', 'Culture', 'parkinson', 'perseverancia', 'ted', 'ted x', 'alzeimer', 'tedx talk', 'planck', 'molecular', 'motivación', 'in', 'CONICET', 'Science', 'tedx talks', 'Spanish', 'Estructural', 'Health', 'TEDx', 'IBR', 'estrategia', 'Fernandez', 'max', 'rosario', 'emprender', 'TEDxRosario', 'Medicine', 'ted talk', 'Neurobiología', 'mal', 'argentina', 'tedx']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
www.tedxrosario.com.ar

Emprendimiento. estrategia. perseverancia. motivación, biología molecular, investigación.

Claudio O. Fernandez:
Es Investigador Independiente del Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET) y miembro de distintas sociedades científicas. Dirige el grupo de Neurobiología Estructural en el Instituto de Biología Molecular y Celular de Rosario.
Luego de realizar estudios en centros de reconocido prestigio en Estados Unidos, Italia y Alemania decidió regresar a su país, donde lidera un grupo de referencia mundial en el área de enfermedades neurodegenativas como Parkinson y Alzeimer.
Recientemente publicó sus investigaciones en la revista de la Academia Nacional de Ciencias de los Estados Unidos, por lo cual obtuvo el reconocimiento de la comunidad científica internacional.
La Sociedad Max-Planck de Alemania le otorgó el status de grupo asociado, privilegio del que gozan sólo 20 grupos a nivel mundial. Anualmente organiza eventos de divulgación y perfeccionamiento orientado a estudiantes e investigadores jóvenes del ámbito nacional e internacional con el fin de acercar y compartir el conocimiento científico.

About TEDx, x = independently organized event 

In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized. (Subject to certain rules and regulations.)",I3UAHHarpEw,TEDxRosario 2010 - 06/10/10
135,2010-08-13,TEDxRosario - Julieta Gayoso - Las innovaciones textiles del futuro,29665,288,10,7,1345,"['Sustainability', 'innovadoras', 'ted talks', 'biofibras', 'telas', 'Promo', 'Spanish', 'ropa', 'TEDx', 'rosario', 'funcional', 'Technology', 'argentina', 'vestimenta', 'Lifestyle', 'indumentaria', 'prendas', 'ted talk', 'ted', 'Tecnología', 'ted x', 'in', 'Design', 'tedx talk', 'tedx', 'tedx talks', 'inteligentes', 'indarra', 'Tedxrosario']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
www.tedxrosario.com.ar
www.indarradtx.com

Tecnología en ropa, prendas innovadoras, inteligentes, biofibras, ropa funcional.

Julieta Gayoso:
Es la fundadora de Indarra.DTX, empresa que desarrolla indumentaria innovadora, que provee a sus usuarios beneficios especiales, integrando tecnología y tratamientos en textiles, con materiales naturales, biodegradables y/o de fuente renovable para impactar en lo funcional, desde una politica de diseño sustentable.
Las prendas controlan dispositivos, interactúan con el medio, cuidan la piel, la salud, la calidad de vida
Se recibió de licenciada en administración de empresas y magíster en sociología en la UCA.
Con anterioridad, se desempeño en empresas del sector textil, desde la gestión de temas administrativo-financieros.
Los diseños Indarra.DTX ganaron el 1° Premio al ""Producto Innovador 2008"" otorgado por el Ministerio de Ciencia y Tecnología y el Premio ""Puro Diseño 2009 al diseño de Indumentaria"".
Julieta Gayoso participo como disertante en la V Conferencia Internacional de Textiles Inteligentes (5th Annual SMART FABRICS 2009), realizada durante Marzo-2009 en Roma, Italia, en las charlas del Festival Sustentable 2008 y 2009 y en el 5° Foro Creatividad y Etica 2009, ademas de brindar Workshops y seminarios en UBA, UADE y Palermo.

About TEDx, x = independently organized event 

In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized. (Subject to certain rules and regulations.)",dDRX-zFSnfc,TEDxRosario 2010 - 06/10/10
